Time_ns,Peptide_1,Peptide_2,Peptide_3,Peptide_4,Peptide_5,Peptide_6,Peptide_7,Peptide_8,Peptide_9,Peptide_10,Peptide_11,Peptide_12
1933.2,4.619047281517171,6.508803768517835,3.0798421665407556,3.2883105008107325,3.400590826070532,3.4332875147405684,2.3432655823905524,6.14078522304319,3.984376243735257,3.4833815607034904,2.6915528265035373,3.4982360897424076
1933.4,4.323596554162368,6.448395633337636,2.8176599063513414,3.152211395839476,3.222764454967571,3.5348482412662143,2.3407770754256347,5.9336296225493825,3.950746724830484,3.403984029517982,2.564132431318175,3.4753082908774324
1933.6,4.4630899911556625,6.678819033064933,2.858760600539874,3.1193311237839048,3.42861309123489,3.510523618302255,2.458741213240714,5.961687766021154,3.9426515917508134,3.4761690535635346,2.703859742362546,3.6292824741579466
1933.8,4.476394232983857,6.871406606998086,2.928477408930938,3.1721141829580617,3.485532312933003,3.436384663132003,2.4937651148382223,6.04379554028781,4.00786937209795,3.5611794986364984,2.7141561716907425,3.6176686758365264
1934.0,4.557062832814342,6.789289596845517,3.023807649432488,3.152282835762456,3.543656368615494,3.6224195890606588,2.51283163394568,6.033711478755162,4.09363756863576,3.525366360646373,2.7365071537809555,3.5740488764924834
1934.2,4.701591169249337,6.727435993698407,3.0384463097914214,3.123774915011424,3.6951027521097437,3.5343610137363655,2.5344756331533738,5.970232601525648,4.159016021152713,3.6073353835771655,2.8283401489257827,3.701752261755601
1934.4,4.598602179761205,6.853873135548717,3.1894521518923185,3.288761101488795,3.747769118974791,3.651987465912441,2.5593452712724805,6.118982895185361,4.330331656977815,3.611112509673493,2.786579935325765,3.7262613893904764
1934.6,4.452970771069797,7.009422060408681,3.190843315844262,3.275963699052916,3.4424193875294797,3.7554039548478038,2.636323990731867,6.23107030904518,4.438941707970958,3.5740104416181424,2.6215920847766796,3.5091151399432476
1934.8,4.335433435979878,6.637622254569576,3.234819393517837,3.1447333454635906,3.357810001013414,3.7381095454377924,2.792816709122567,6.012366972149541,4.396105496388559,3.473064264261497,2.60561984655992,3.503983494020856
1935.0,4.310887727557489,6.870012955575618,3.262807784170473,3.2811896558077827,3.424657679143941,3.7391714995762086,2.7604610227188964,6.227784965083284,4.407951850171358,3.4050643172354036,2.56662439886129,3.4295681417213295
1935.2,4.336411213424968,6.740891856067586,3.0095779994748693,3.028387088415757,3.5217875066793187,3.8634032339419964,2.7681252360793795,5.985000644899765,4.337595825195313,3.428481312877727,2.639934381448997,3.5170820934367644
