cuedc2_rif,cuedc2_par,cuedc2_dig,cuedc2_mid,cuedc2_erg
29.57318009954785,31.08097880105667,24.52087364345826,23.815477684707798,27.70398597944964
29.496638240030805,31.071663245343746,24.411844712619306,23.58652271849817,27.48971055446558
29.473780180076556,31.01022384749724,24.47730913896607,23.391074768898044,27.520341876735234
29.404858425598476,30.92152592235334,24.65872763915256,23.206704621640245,27.536133931393994
29.337033374647394,30.861693280181353,24.899640519710303,23.191405504494128,27.570075506845576
29.545224021389107,31.19171093455501,24.861225789964223,23.17598068286799,27.567348119844823
29.448906590865707,30.934709858208194,24.828269625874487,23.29941336359035,27.67868757596105
29.60505016674514,31.11987024250324,25.10577891302738,23.373062149820274,27.705811923043683
29.478209731497163,31.164697526508355,24.692397744233283,23.684047600366412,27.793009638810105
29.5046203799632,31.017712945672326,24.799759144637147,23.479574758700902,27.83761023879055
29.67291470862848,31.306297272499023,24.7224390547601,23.641339288318715,27.3320315183107
29.609122208422217,31.25281785918283,24.921325343496427,23.65396516107579,27.402835714533385
29.663980763595298,31.15547258048297,25.053663320024718,23.585830396609825,27.262312653812142
29.515869258364965,31.143823649751784,24.89540095065056,23.79946086301661,27.345102547927727
29.435234793830997,31.205736033050993,24.893037284491168,24.002025755514573,27.219771738244482
29.456598149843686,31.205226975350094,24.982973397750897,24.069692662909866,27.156640797855058
29.67220571298517,31.288388753525062,25.517685882722013,24.159957412794036,27.41681884835629
29.626300207579717,31.035736971284898,25.498518351716733,24.37379179611464,27.421325385565474
29.544622921942977,30.996579176003202,25.32150153891173,24.385410988317656,27.09277433792936
29.60523319199024,30.901841134718463,25.045262921979734,24.269570167139335,26.70854304184031
29.63423657414677,30.821258377807357,25.08890411582218,24.644402481006647,26.769027417320135
29.65004757221205,30.74411347453047,25.138799870660964,24.93964739258272,26.414141026149572
29.63021149061741,30.678946926623833,25.212693376074842,25.064212429894656,26.47867152887841
29.694949326448096,30.61561522537427,25.167806183493603,24.853380143306183,26.371317798662584
29.767896014111127,30.616842920255213,24.985000899162642,24.765222567637107,26.10059349846306
29.727878029967286,30.46786361437234,25.15096317148465,24.992719444536913,26.478676482069584
29.697416454767335,30.38908865893005,25.014222960080254,25.086297967166107,26.15357682811252
29.460057754183328,30.674940795150793,25.367569383732828,25.454399641025212,26.10089228257221
29.70897088690512,31.050981159228783,25.218316211363142,25.67613783386418,26.041290123393214
29.65571496503425,30.70668259496513,24.866301970762343,26.122917123763564,26.317029776152765
29.74562568736197,30.6931763487163,25.092623092310376,25.9284102543347,26.47790557014666
29.705979186587836,30.99277903550895,25.134194146153344,26.09623196250953,26.771116455919657
29.609491649597075,31.296162818475615,25.455383813412688,25.831498910112888,26.454860056467805
29.76356618890783,31.45563687263565,25.606227833172007,25.635018886717827,26.447338711550152
29.81937556246238,31.17438887191674,25.47228997888743,25.7567038825265,26.82973781848883
29.93062505109456,31.138275376820616,25.73227676046974,25.642369870588183,26.784929690434154
29.84753865915379,31.09150018109723,25.8299001237673,25.725319569738843,26.77315431596323
29.887073268803476,30.90611239688094,25.715901945731378,25.77531799555715,26.429772734094943
29.738671580520098,30.994307691826236,25.789981606558733,26.026749057771948,26.239228769228546
29.81572042291188,30.711511199250406,26.201359086217703,26.26109702988107,26.267418294292902
29.831506572917338,30.722418991119042,26.488253853712482,26.17910731750068,26.175892376882054
29.88437998765938,30.71874989616924,26.36050554396641,26.074057539453946,26.108768877179685
29.78253360721188,30.59332191755169,26.342551040851976,26.03190069149259,25.641731675220836
29.809242273156745,30.786149659633153,26.2432655290428,25.958668971983354,25.53411468857416
29.696822621787604,31.003895061052145,26.404762153145107,25.815525458451297,25.73783614743802
29.7359952710209,30.76900422857524,26.26965619604893,25.960341556220783,26.024663038695437
29.701994689774644,30.58063831846383,26.302818330244286,26.23636509401726,26.277777326135386
29.390707645919417,30.342825428325092,26.15618508568125,26.26395688196627,26.339193080847956
29.457797297453528,30.139589658024548,26.091245509411877,26.134591734316523,26.131203669536045
29.501645551445723,30.307121286720925,26.20510489382782,26.46293953526,25.98735191295357
29.576578465782394,30.12528523976215,26.06682935182723,26.671010899097173,26.441416374265685
29.562991924609292,29.676073190984727,26.081695912577374,26.761197400365727,26.306094390146054
29.436049886977724,30.118318405030525,26.264195851259743,26.4847698228931,26.318599427346566
29.59321119642201,30.37267264896183,26.10028410383816,26.483079560828216,25.893857119667206
29.577999985671706,30.278924307733178,26.309033623016,26.315796575882338,25.80788268146467
29.60389628732036,30.562620139435666,26.215077269822206,26.54241740862493,25.69269536550886
29.51697514029654,30.749202504878,25.953260843408952,26.36916843612348,25.340030028417175
29.37174016644587,30.780476660926542,25.520230425936003,26.32506637706959,25.624939521866324
29.31256647245775,30.906698415959983,25.084146392949517,26.41682495494211,25.91148698644993
29.11147064427529,31.041957570727,25.19911062986164,26.28484387683298,25.756518133097366
29.16030565940165,30.531984305655975,25.271978618897275,26.39488330790235,25.835992279262282
29.156648522357486,30.816402981434003,25.26085795546007,26.314298170199258,25.75108726024177
29.271239823388758,30.76625314932315,25.21943886308229,26.20277460189605,25.85033653772798
29.208983452331996,30.711890733132165,25.230251282781097,26.174067371415244,26.23355320328539
29.409787560888393,30.68302608368233,25.16250307290456,26.599380867676537,26.217597947127512
29.344277548670433,30.47547174872361,25.167009129854545,26.734624088477368,26.00708492006167
29.319027848844883,30.31350677030161,25.272206673881733,26.48681132639486,25.48307148600945
29.12277870494251,30.041783411244488,25.248874304268536,26.376318477873117,25.308502643766435
29.211277568551385,29.971282602720372,25.434142474586746,26.737800742423794,25.387239563936035
29.098169891056823,30.18088387835545,25.330159872883392,26.826149153290377,25.396105015316238
29.26831057124972,30.310384493088115,25.368127293553854,26.87978465552862,25.879832964540686
29.201343529216597,30.158247643384993,25.497870120926336,26.918716709920098,26.21245759678376
29.28968871715634,30.472329776258224,25.413387206087226,26.86991170751973,26.24539099412266
29.40653966145831,30.49202698953635,25.14710296651963,26.64877759843318,26.25016234934906
29.475104812691878,30.751575268262602,25.122709307898077,26.649646786813967,26.118788944073106
29.480656112989,30.89883447305211,25.124316337324064,26.73469152180243,26.345357870681685
29.59505259659334,30.980463713802575,24.94659735319994,26.632407575235924,26.307679677710215
29.576138970520883,30.997866884883354,25.216615009609935,26.499858731875264,26.24687831075204
29.57191327592892,31.34563389306816,24.910672990948207,26.526187818526466,25.727592634394334
29.392445021326136,31.306145012194875,25.178258801442077,26.59305310857307,25.481946921178967
29.55744555188324,31.09132158144945,25.24959453672141,26.5102989799283,25.46262966982485
29.61399373377591,30.95477076395678,25.39438693948948,26.485204627670573,25.215348877314643
29.662009971884338,30.73930840781833,25.45676481103612,26.08343290977577,24.79260499013252
29.86176069356719,30.753568253386884,25.512460010583045,26.14103551416477,25.122270930229224
29.803782421917067,30.774962121398953,25.938800055243053,26.09063822167725,25.38311909011257
29.836100383674257,30.55258066610173,25.776691347763286,26.232457997080168,25.35289211850769
29.91235350151533,30.46623715830055,25.74395597997351,26.209472945828054,25.35969826391733
29.735035090845383,30.482204139586514,25.74640771378967,26.30222332018556,25.5182111810905
29.747673955674564,30.381437736862143,25.618895437022644,26.477930168591758,25.499140248641194
29.681887895471462,30.405470177769196,25.51973604302273,26.625904814065855,25.077384282931327
29.75729652905178,30.422566658078697,25.830059965551566,26.78709556336466,24.913610975632764
29.64410091520484,30.552247081739168,26.105312545508262,26.801155626450857,25.373494663896086
29.726791015332367,30.526580032703457,25.85101035954585,26.674211944743544,25.393525097492866
29.64791829163012,30.70502911126906,25.94740978461043,26.83773430420334,25.05886325450788
29.816791099975035,30.687032070791624,25.959325840623684,26.942020120062196,25.3212893712114
29.695646172814378,30.46312294529747,25.840420233168306,26.943936326011436,24.931778750787423
29.67475052002468,30.65852823709295,25.78933830612132,26.980741400986563,25.064983079345538
29.561468903017804,30.29923632129006,26.04045998629062,27.30069833248274,25.0001375921986
29.581847931215094,30.34171734724331,26.007961358241857,27.389664894364817,24.747071174638222
29.599140986832303,30.3666837696096,26.21090849514721,27.279534029593314,24.535382216581002
29.71615312906509,30.43318452476649,26.047234689760803,26.9770704252689,24.78990235450688
29.744812146153034,30.447682935913406,25.413061717984796,27.298289129873368,24.525852746153383
29.956734694838065,30.538438400717418,25.1791598332601,27.083693047504344,24.77085629844081
29.87561781875114,30.73290555281607,25.63334606723446,27.28667881899514,24.7833200260567
29.903311155061807,30.44362969178726,25.221434928800324,27.319433494520123,24.977126203165952
29.761265592290954,30.455507894484466,25.416417188685248,27.605015931644697,24.93403859211537
29.80159595146727,30.64546702395353,25.362118920162033,27.98347886321442,25.026139202314077
29.70486509869831,30.978248793014938,25.264480700622023,27.86993434817647,25.121291674264878
29.775443134485535,31.26387302864564,25.250711405300137,27.83097125270488,25.177201096131736
29.9281702846257,31.364584853486956,25.590270032075182,27.663835402877723,25.30099304778908
29.801826250230995,31.29716225819362,25.957381472560083,27.61563251192296,25.354495130450445
29.8828317029933,31.653890992486343,26.25999984854368,27.55515510344638,25.206115736783634
29.80019570625893,31.83183275477265,26.25380318060066,27.37222428760139,25.304036618751006
29.91646936809989,32.21198562233705,26.35298686137071,26.959996491965523,25.38112782985084
29.697062973654454,32.4212740562521,26.146752202337833,26.888627852409474,25.745267935515148
29.601630320630047,32.84084217765023,26.271587185296003,26.935318292528006,25.835037859790802
29.753346737968577,32.81578437051959,26.45630063822041,26.770413035065644,25.985722627039035
29.818704224339296,33.04567191221339,26.35086366998142,26.4926293677947,26.10779496150402
29.88522073808946,33.001179408719295,26.541238807576118,26.59821254880635,26.260523225880366
30.191424683084357,32.735259949234134,26.36992016296593,26.63053213478353,26.23292912322524
30.177138698358235,32.744124956785335,26.22292289633905,26.644213701370145,26.281856952952282
30.316308421248607,32.93257927852372,26.3078086376715,26.67796561574477,26.04181758799285
30.17837098478995,32.98584677892389,26.256231197832378,26.83534461710704,26.115365868728762
30.266613790078647,33.31793504383329,26.22463346216755,26.788881074048234,26.260149976965486
30.201442132257135,33.53333129561443,26.182141581930566,27.044309085489843,26.400825982223015
30.063328892013903,33.66056504886956,26.149873023896454,27.013491275120977,26.436953607761975
30.047448440618965,33.72794187869594,26.037324340959312,27.11798743660245,26.566624174981598
30.112236945217557,33.72627047971839,25.707650520365565,26.725592622810645,26.22106004104425
30.08439590819721,33.950255841462614,25.076352871598296,26.904435603046235,26.070332361759124
30.15448434136906,34.05234761052828,25.430812682313043,26.730116080570248,26.33186355019617
29.909501019175774,34.132098145898716,25.26664147171399,26.725067196478097,26.673040076253272
30.099254003479224,33.83191688979191,25.463020327348442,26.723780000956317,26.701571093837718
30.05273045184553,33.814717162615,25.3692909395503,26.627646890343858,26.787823681879125
30.113003205342647,34.12798920505018,25.490933283984504,26.852192432339525,26.54575455399824
30.336310106771613,34.207123294520365,25.42990394149364,26.781839063067213,26.588278322848485
30.267278328203506,34.452909334563486,25.42152549597497,26.776863872299167,26.50553043681668
30.43155746441822,34.478371900779024,25.57383324065267,26.72825027531257,26.98635993218817
30.42745488212511,34.293015717145465,25.771052907978106,26.68685025465489,27.682399666181908
30.284117965974968,34.15172315367559,25.86176243019734,26.65831066038489,27.438196218608933
30.162899849248035,34.354389592629886,26.020539607351886,26.668137722039607,27.281177431200522
30.33365892231415,34.40742300841547,26.068247584878552,26.558858964192577,26.935798920835232
30.567018298242253,34.41929728920727,26.23608338462434,26.233074605821905,26.713877997186945
30.536192213921968,34.274014546899124,26.090167325019703,26.329205068184304,26.628107870819537
30.52630889875449,34.12038803330826,26.096596255193248,26.552443081470134,26.590592178079728
30.57737724277768,33.86510030147114,26.288121341207482,26.336665058798637,26.63258188240594
30.458773810035947,33.795378487138784,26.08941738656211,26.109727805721853,26.311405285875853
30.46327608899006,33.967140430993965,26.313463852253836,26.15408722696651,26.130370312488658
30.577781886973227,34.36664310406317,25.99808645316739,25.98208825650809,26.500905303053276
30.470790704428566,34.513286641781164,26.4284451592601,25.806219549676864,27.14820775613327
30.272995287703292,34.24436524410603,26.533137075593274,25.83897106115742,27.510185345863643
30.302971152742924,34.08928688709901,26.547460019297368,25.68638433066702,27.551809758682314
30.201340111622702,33.978920113812826,26.350725108224584,26.04370526029343,27.600591730400183
30.191930310157176,33.8848042237086,26.629240532983857,26.07112022345943,27.56893663507995
30.196905548253305,33.755563182675864,26.649842594750407,26.23446700925317,27.499645478896056
30.1250934426886,33.59149331320013,26.7078660741883,26.101227564336448,27.515082983094544
30.073523461067076,33.46294797136371,27.058009876133877,26.179042331399682,27.671852369577252
30.098689041473694,33.57100323788305,27.058126511706863,26.366445280510423,27.66464221151967
29.95793047602799,33.69949411948828,27.381870248049044,26.34570184231522,27.77218623562436
29.923896528591072,33.77807453406891,27.165366322764203,26.729729044435086,27.62523140984105
30.056834179759193,33.78074954488409,27.13220833571393,27.369822956891507,27.415380774577006
30.099345047851667,34.29992210251363,26.945987204674147,27.29655374523338,27.190954295321614
30.061973812315994,34.45263370320505,26.98499246682829,27.446703793991094,27.353189224581918
30.239567326043485,34.69996543936487,26.691469283628745,27.34562980592938,27.70680670099808
29.904164031819263,34.68873770257872,26.578281782114693,27.430035530137943,27.67466721724815
30.263117046436655,34.64093468425197,26.737037398815186,27.30708773625708,27.533372163991114
30.18204893533284,34.55457540351177,26.647624254054296,27.568606471286575,27.508250443891246
30.122122640005855,34.11117396007461,26.669952510501943,27.79163986007803,27.68436305224517
30.221130794417668,33.85178792007586,26.764026992345695,27.639427294629392,27.754170401827356
30.250691824127596,33.93594022976133,26.63461894938536,27.622827183956474,27.805103378723416
30.054219725164707,34.237515981424764,26.340642868219298,27.34767317547331,27.751923279661288
30.188056817319517,33.787452040426764,26.089324343012432,27.38402966532261,27.447139574487206
30.23130993954443,33.62102413147923,26.377549542735988,27.258616492105105,27.537277744814663
30.2252051859412,33.53637237717468,26.378405754770956,27.306092265780556,27.773692475339853
30.07182493618738,33.39670005556763,26.904434340973037,27.55486893748698,27.924458479128656
29.9816717951508,33.149664145612505,26.625168181657784,28.122383212969947,28.19620757553781
30.072176863162277,32.88445735077494,26.852644541511037,27.998850992706927,28.026206115717603
30.045575054443553,33.036907801849395,26.72311533802614,28.15532504703679,27.722958218579553
30.104936167580245,32.879467405021,26.595114753826376,27.84352624008141,27.63885254650654
29.903593490564898,33.031472618105155,26.535552789150326,27.600382997505857,27.5888459916849
29.875228850844152,33.5033611421261,26.367396898806337,27.555908460752217,27.91608763442916
29.87616383258851,33.49095972434801,26.53245868992726,27.426257867977046,27.723750145245607
29.766150718098377,33.348623808032904,26.65893774585371,27.57452799684646,27.825010261061745
29.71398980563056,33.2289889339127,26.810832160895664,27.651850646763844,28.204074536500737
29.765279450270413,33.410200096323486,26.671624288086086,27.386687308115057,28.240593427631705
29.662959449115288,33.53734653710972,26.460910901248802,27.472421636730846,28.236705866124268
29.931660890163144,33.549583094736875,26.43917655893465,27.104251400676905,28.315851097820385
29.93488731426882,33.372618156352054,26.353020617402297,27.179423611739413,28.308441415880086
30.041809636258844,33.35198000915461,26.527545104613118,27.6043088795779,27.985415733203602
30.27209609544666,33.3550117310117,26.043451015846966,27.184839292472432,27.58359616291715
30.25446078221968,33.19898931822762,26.465640323026264,27.36288660566808,27.413213693598586
30.18542227411293,33.39084417213093,26.728394850507076,27.471901382645882,27.146470817817722
30.04644213028758,33.44320967907282,26.587808657843034,27.437923943380266,26.747784181346585
30.14551057690018,33.80106183803616,26.746810320052134,27.568194418970347,26.780878651688777
30.14345581897192,33.72482512008201,26.50284209563691,27.47761139901743,26.856727324754473
30.00193843620931,33.88068406739799,26.264350096043824,27.438122561657007,27.210605208252755
29.955350701484925,33.98393253897214,26.535213870251123,27.544491730911858,27.17960830696263
29.93589582289586,34.35870036787409,26.376115766204425,27.23107511361026,27.10580267934752
29.96942804436156,34.17838774648011,26.37468349967473,27.288219350316666,27.56835905263563
29.826800187227693,34.279347136502324,26.5047531542085,27.505516755758812,27.813266453696592
30.040994375322953,34.17441181599743,26.57162484569599,27.497616248950887,27.526001394715422
29.831541299057523,34.04708648765289,26.25816972373812,27.552463878609423,27.837063446875653
29.860911277132356,33.92549302254744,26.470321866875544,27.260803544821332,27.629910487653454
29.81833187701958,33.9735800138307,26.519813898983813,27.03071569911225,27.510746177569928
29.686393462654856,34.13620686236757,26.542242628518085,27.123281097121193,27.531835153779948
29.727465409935462,33.909586404323335,26.24097514405722,27.221379646881054,27.532511883456817
29.7565928787766,34.180778347243326,26.240171555780584,27.400857515555447,27.514253107325633
29.575263723884305,33.878965604028274,25.933903060781898,27.238759149612292,27.250558723256937
29.671775312037433,33.788161831418535,25.803234753290585,27.430136752655528,27.13200626461591
29.683760254351196,33.47466808875579,25.938620782551716,27.277654877017806,27.22998789149746
29.84035999592414,33.38386654104221,26.00778884701335,27.35716773864526,27.415022697047007
29.984710252510702,33.55203271945427,26.349221993264,26.914426108885042,27.79724455761588
29.951356299372186,33.32668903366933,26.465585206270575,26.922070506933977,27.606182796970966
29.92657871565871,33.12124056527503,26.22230607705224,26.938019385350465,27.875506958566813
29.892926457750246,32.98580200610817,26.349812793063712,26.85375561753184,27.869019886045596
29.798913303181962,32.89261230599469,26.075575862270355,26.7261582297504,27.675248124945043
29.653160434109374,32.44373789560561,26.06402298188883,26.49473901753561,27.429630296072563
29.84902233620399,32.566024479188236,26.382852535848524,26.993859941348763,27.233225162513076
29.920192163199918,32.7558567805374,25.90178647353645,26.787441034760988,27.438228509251765
30.147757335500874,32.56602196614576,25.869671368068435,26.680354587013053,27.480303899254437
30.07147732570565,32.655633477149486,25.665083266301593,26.643076604885483,27.296170732894833
29.992478650954467,32.78914349560041,25.81021812096781,26.610178768566932,27.437247046701184
30.133312642265977,32.80461411590593,25.690294222996968,26.63342944560744,27.58720440667446
30.02985845861189,32.73831669208913,25.808816533431337,26.80649585845978,27.695682936572084
30.12134319506876,32.437170791250516,25.98650899901343,26.695096109053807,27.9046421955193
30.07879720855915,32.72154011563344,26.05293285787717,26.67996216349467,27.798557077582387
29.86725543617552,32.829026912374495,25.788554122548316,26.780859575097065,27.72881918652368
29.828498238926144,32.99263494728402,25.651854040499195,26.896811455425325,27.694789277583865
29.99094296730401,32.61519662635313,25.75819866516761,26.788148383122667,27.260079649453477
29.778908934184564,32.472277003061315,25.96733109025248,26.89993244722907,27.377091583378
29.833821495331915,32.60578644831,26.238412271402137,27.02204818015539,27.504876412682435
29.836621401265663,32.55837326411183,26.159766906415182,26.957403428963197,27.20732891563481
29.951860741906156,32.462088722474505,26.085017506639403,26.997198902850815,27.198747807626866
30.071913335041945,32.37399145346405,25.584553282467482,26.928559029746033,26.960727254103563
29.930074806344447,32.82705526893571,25.49221360432416,26.682589213009475,26.964055680373658
29.971001691942405,33.021537154691636,25.2748905588203,26.90074424517999,27.039205714562875
29.834154953160017,32.83802732606786,25.473214422136067,26.788905596091734,27.054284723919583
30.265921414512277,32.444168886596685,25.001363205669676,26.862359480378586,27.158553806831854
30.204409582272724,32.650081291264954,24.571819122632846,26.967618072970925,27.10277200091005
30.334237067663814,32.40188889919171,24.894758806196286,26.527482040230304,26.919591282418317
30.40130152542711,32.29893054772599,24.652079386014194,26.73856723120574,26.830689224496034
30.34723461847858,31.9983877678874,25.06554150885874,26.59940583068625,27.044816407470837
30.38245899740716,31.943698345851118,25.36143643781988,26.72376576446305,27.12470432264671
30.371317361908712,31.68499547137058,25.473534110857226,26.981958108087255,27.10647594684784
30.342207528234624,31.623519229349636,25.520808572047414,26.752098528725064,26.924847448334784
30.390426400830492,31.216643927037946,25.549572631021427,26.666769589354416,27.055765208291724
30.34180141693674,31.2682047019164,25.64827546638537,26.610349442523074,27.284573003317064
30.208221201441756,31.231806620557215,25.528852148204,26.371554032921402,27.161227354014333
30.33397112958469,31.03799476916829,25.666438881038392,26.192981790307936,27.496799445650012
30.17758202121584,30.864678253375217,25.2824509104967,25.944868213965062,27.5910638598394
30.087689700268285,30.783585596488347,25.227628215699962,26.13150731006162,27.629137195320446
30.439638827550734,30.8020175527427,25.542557502865932,26.15077334684204,27.334945562991496
30.50019892037461,30.83752042103829,25.50783185519746,26.066869079355765,27.085669751147332
30.356526239544824,30.655244513391366,25.504761086121217,26.248384359681836,27.283267533752415
30.62829984917666,30.829333721291892,25.870447141796667,26.229320872931464,27.39132245928813
30.428552874684097,31.032079046757087,26.215455855816145,26.322882993072596,26.84004232895084
30.373904415918584,31.140336850627204,26.175164239405532,26.033827147453408,27.43416285242719
30.23454394358218,30.71145621820624,26.041489527221813,26.123930184040752,27.77707242760551
30.208851675349862,30.840070669901582,25.870742086049276,26.21552516978492,27.919247601282166
30.259654764488584,30.845980864773747,25.867495297987713,26.10875824023497,28.09681081180028
30.180896019714485,30.56652029149074,25.998457007095084,26.34781435972885,27.86048317981765
30.13263227602223,30.575494181797474,25.846791174986812,26.361066393367896,27.948536278290184
30.381569330321188,30.812532784825077,25.78701093441924,26.340389808686503,28.187491858931455
30.40188634663601,30.81574684057212,26.167151808816428,26.273793551440924,28.260917566806537
30.394851308958426,30.55423631765703,26.210587560918654,26.087552664328424,28.5509480756357
30.324535093166652,30.10527679963208,26.00939897421365,26.132415206440452,28.726203695147458
30.345104708042662,29.892565860828352,26.1320409381119,26.305076405848258,28.699542737816962
30.253816882453044,29.56345689818291,26.109726438355548,26.34697788414615,28.575034906054036
30.395253705551134,29.418010380617616,26.032983638005046,26.678586604660786,28.390271233425665
30.379967914464217,29.414316689931333,26.399235033103686,26.940778954578672,28.60584509639396
30.383848128705367,29.550995326568618,26.060650555765196,26.940675097919097,28.4198171637761
30.12541028862595,29.622413512631802,25.972571987178064,26.580102616516612,28.05606797536856
30.2304361152388,29.43260015301626,26.051123079541046,26.55978205808733,27.691602176916646
30.232863023199222,29.47180470609239,25.67355067618094,26.5904727352842,28.129626179496977
30.460429882665636,29.56440615271603,25.768211371531727,26.458126024398197,28.177497451291522
30.561574221907055,29.87900500041981,25.82962915338193,26.61987476046242,28.343021301039276
30.518476434961755,30.15114965834886,25.640068965622678,26.338501507676842,28.576778044343413
30.269147205562778,29.767047442992276,25.65198510365059,26.281899359827563,28.352868136974326
30.279991567289485,29.9528901840263,26.038584457814952,26.23403232516382,28.797644089769797
30.185287569789338,29.945662264143383,25.633616641119723,26.13711967389894,28.490068561538397
30.13723964358728,30.099003753415722,25.695204356591486,25.95841578830613,28.594463847683567
30.09706918347306,29.929960358200056,26.207354634453626,26.277298062284295,28.81294006538857
30.13991870726739,30.109132328451963,26.351567720647708,26.183435373673294,28.95511011251561
30.326181569646437,30.375797269479158,26.516881176307262,26.422845159541705,29.03878148038559
30.320549283545056,30.49624882006211,26.668681095523862,26.39179111164034,29.203258668717755
30.183478750457635,30.780749446887338,26.442622437867303,26.438202687126434,29.658055678255554
30.03112897209364,30.7344156714098,26.61949706703599,26.409032488197358,29.977251813951835
29.956027008894687,30.598213281932818,26.772958418938224,26.52959426599502,29.84522021900033
30.006704262616662,30.716054251200756,26.470471563819686,26.586096392740917,29.913157266648597
30.10652969285199,30.644174208174054,26.5298947554168,26.63231520811644,30.16520003084872
30.09825621268033,30.305902729627586,26.810417513013657,26.688590927662375,30.123387975853348
30.27605631281343,29.92813040844892,27.072041956796973,26.502361387147793,30.376043112706743
29.774053434297063,29.64398072582842,27.061017266740603,26.328644356276122,30.62062170190371
29.912190709103637,29.329439736381495,27.05947912909289,26.344537686127968,30.64138721392533
30.05883337882955,29.47129024265478,26.91465117347811,26.493844583987002,30.46131397538168
30.05602987448805,29.843955023960937,26.904260130723372,26.38571637753678,30.09306805760046
30.207304777772727,29.556603013864382,27.022325075620934,26.613352028985144,30.193226823847024
30.192544526632922,29.79537571725738,27.123482818993818,26.81755573432006,30.221501865672
30.080159909916752,29.90464130727667,27.14799959317133,26.964342853389553,30.008437754525268
30.325874830002835,30.05608693878165,27.196612432268598,26.939010764977848,29.910972718369393
30.110451548236266,29.950720857251028,27.049341015407435,26.657548510873376,30.28276449891217
30.21956814995193,29.7614784460632,27.09672346761519,26.6346337066833,30.2377208808612
30.404530024378786,29.380647373910985,27.315151694849014,26.79213524755467,30.631609932079513
30.225842986950628,29.45963606746389,27.27203492561599,26.993058745122855,30.92987406449863
30.153041342565867,29.792038909324273,27.185115495880225,27.00066611620774,31.071632550062635
30.224237327827264,29.988069306780783,27.275348028228397,27.138772747569067,30.94689798293068
30.232536015479877,29.682544355627094,27.069367811821866,27.352584795626765,30.775279593388692
30.23351770421281,29.84049991825859,27.08659190081149,27.09155197949799,30.738540668088444
30.341232233483442,29.89578775334072,27.155636372466084,27.01398790734342,30.854092832068446
30.40199702467061,29.91225837872937,26.777782716754125,27.000233041741883,30.85042490133969
30.112101986533954,29.37808709867947,26.753531683538295,26.975975228309682,30.748670898398558
30.342806468528156,29.245790660136585,27.2811139697566,27.385903668406655,31.237295808465223
30.52204808401643,29.213239722090833,27.001577274974334,27.332560700753813,31.15309469003491
30.383089772657797,29.486525864005472,27.039619562698995,26.99412831557333,31.064454715829946
30.328144920592138,29.672467758309946,26.88156695486798,27.3546087469214,31.022747837454098
30.378660186036868,29.977452122684305,26.709729776295713,27.200892520326313,30.881464727835233
30.402883498412834,29.618602509699848,26.886684244152185,27.114496969388966,30.815948358888605
30.40112782428274,29.807934385867956,26.727669589447768,27.01341221329012,30.848065164915607
30.663202755932055,29.907704602902673,26.601405872132563,27.320690765386843,30.774694042099018
30.5424211880686,30.06218951696216,26.735115401119067,27.23251723826645,30.42718687424076
30.341918351735202,29.906871096928025,26.454490964745272,27.077639684700316,30.460032741643897
30.684396301203183,29.79853927233197,26.35348094274578,27.09571236957391,30.969845745844406
30.379872598732618,29.747956115012986,26.18826497308951,27.15283170743144,31.056564241243493
30.338387039023914,29.6286086864286,26.1438708002879,26.81982468074418,30.9547271909279
30.274590720959225,29.58537543095798,25.6899566224661,26.796862986886605,31.208129552285502
30.177891120522506,29.532620614371854,25.670722933462628,26.911888060350975,31.750814789387217
30.15723334649221,29.56379038765397,25.58878754934548,26.530194153615664,32.22194747936997
30.086531736203288,29.33585997658357,25.524418110341863,26.694176826242078,32.271271120108636
30.220141138008596,29.598040753103092,25.433195560149272,26.615067085319463,31.946941495886993
30.23017357570234,29.39254337778106,25.42853807845156,26.362016740433887,31.915459511012177
30.13650021130775,29.276942306608515,25.30658593213673,26.492302071428018,31.69087863816846
30.218381670207762,29.561340374354245,25.27503751317695,26.582812686035034,31.94321807505687
30.226835117994703,29.498391330314117,25.330241194298786,26.692547867985173,31.963019036312495
30.354036782123785,29.529417599156382,25.06013087171852,26.464434357501748,32.173965162389734
30.392833806015584,29.28797075995157,24.95881099613485,26.822441401443836,31.988173112717387
30.341235429828835,29.43981599051145,24.771398994080656,26.7552154564431,31.909760197517144
30.409032093847983,29.551541683706734,24.557411067667974,26.810782981946385,32.079511125630965
30.311260482134177,30.03684467578059,24.570683235866557,26.71317005737324,32.180195272718144
30.279987897471536,30.19693422125154,24.707476634693517,26.533398610699805,32.21426193806908
30.23966629042749,30.401593539896513,24.86816818700132,26.448861324788414,31.757973732686644
30.233275369002065,30.514548578042287,24.60786251513693,26.5795884605074,31.620566070118983
30.222759885847644,30.58328295199468,24.53952982998487,26.413240915164696,31.313294839345286
30.232173807488433,30.80369154754375,24.196214918916276,26.655654695973283,31.098722299417684
30.197484314226475,30.553027365530877,24.454398469761397,26.777529803457682,31.259366155438467
30.279514201710718,30.382482579059804,24.639576580918522,26.728098080768223,31.32280177268591
30.109899490812467,30.504870310530787,24.438067291273946,26.815248392121127,31.698833252998796
30.26579518396033,30.783922442849374,24.586882161197487,26.613297134780854,31.812687348487927
30.392488694315627,30.594101569005392,24.462918868177525,26.687620201697573,32.110880713950564
30.582459224163895,31.03021530871858,24.694220273156525,26.872569419706775,32.092579900867776
30.707128070980573,30.751692099177042,24.946539558749816,26.753000822151186,31.998271324785375
